,Blueprint ID,Material Type,Quantity,Material ID
1181,1128,materials,242,34
1182,1128,materials,148,35
1183,1128,materials,569,36
1184,1128,materials,2,39
1185,1129,products,1,578
1186,1129,skills,1,3380
1187,1129,materials,8071,34
1188,1129,materials,7488,35
1189,1129,materials,219,36
1190,1129,materials,2,37
1191,1130,products,100,215
1192,1130,skills,1,3380
1193,1130,materials,27,34
1194,1130,materials,21,35
1195,1131,products,100,216
1196,1131,skills,1,3380
1197,1131,materials,38,34
1198,1131,materials,32,35
1199,1132,products,100,217
1200,1132,skills,1,3380
1201,1132,materials,58,34
1202,1132,materials,23,35
1203,1132,materials,1,37
1204,1133,products,100,218
1205,1133,skills,1,3380
1206,1133,materials,118,34
1207,1133,materials,1,36
1208,1133,materials,2,37
1209,1134,products,100,219
1210,1134,skills,1,3380
1211,1134,materials,58,34
1212,1134,materials,64,35
1213,1134,materials,1,36
1214,1135,products,100,220
1215,1135,skills,1,3380
1216,1135,materials,69,34
1217,1135,materials,76,35
1218,1135,materials,1,36
1219,1136,products,100,221
1220,1136,skills,1,3380
1221,1136,materials,164,34
1222,1136,materials,17,35
1223,1136,materials,3,37
1224,1137,products,100,222
1225,1137,skills,1,3380
1226,1137,materials,204,34
1227,1137,materials,17,35
1228,1137,materials,1,38
1229,1138,products,100,223
1230,1138,skills,1,3380
1231,1138,materials,164,34
1232,1138,materials,17,35
1233,1138,materials,3,37
1234,1139,products,100,224
1235,1139,skills,1,3380
1236,1139,materials,224,34
1237,1139,materials,3,35
1238,1139,materials,23,36
1239,1140,products,100,225
1240,1140,skills,1,3380
1241,1140,materials,136,34
1242,1140,materials,166,35
1243,1140,materials,2,36
1244,1141,products,100,226
1245,1141,skills,1,3380
1246,1141,materials,412,34
1247,1141,materials,2,35
1248,1141,materials,3,36
1249,1141,materials,3,37
1250,1141,materials,1,38
1251,1142,products,100,227
1252,1142,skills,1,3380
1253,1142,materials,450,34
1254,1142,materials,32,36
1255,1142,materials,1,38
1256,1143,products,100,228
1257,1143,skills,1,3380
1258,1143,materials,257,34
1259,1143,materials,300,35
1260,1143,materials,4,36
1261,1144,products,100,229
1262,1144,skills,1,3380
1263,1144,materials,526,34
1264,1144,materials,133,35
1265,1144,materials,2,36
1266,1144,materials,11,37
1267,1145,products,100,230
1268,1145,skills,1,3380
1269,1145,materials,449,34
1270,1145,materials,417,35
1271,1145,materials,7,36
1272,1146,products,100,231
1273,1146,skills,1,3380
1274,1146,materials,249,34
1275,1146,materials,198,35
1276,1146,materials,1,37
1277,1147,products,100,232
1278,1147,skills,1,3380
1279,1147,materials,520,34
1280,1147,materials,100,35
1281,1147,materials,2,36
1282,1147,materials,2,37
1283,1147,materials,2,38
1284,1148,products,100,233
1285,1148,skills,1,3380
1286,1148,materials,511,34
1287,1148,materials,428,35
1288,1149,products,100,234
1289,1149,skills,1,3380
1290,1149,materials,458,34
1291,1149,materials,580,35
1292,1150,products,100,235
1293,1150,skills,1,3380
1294,1150,materials,1040,34
1295,1150,materials,156,35
1296,1150,materials,104,36
1297,1151,products,100,236
1298,1151,skills,1,3380
1299,1151,materials,1236,34
1300,1151,materials,223,35
1301,1151,materials,110,36
1302,1152,products,100,237
1303,1152,skills,1,3380
1304,1152,materials,1529,34
1305,1152,materials,89,36
1306,1152,materials,23,37
1307,1153,products,100,238
1308,1153,skills,1,3380
1309,1153,materials,1778,34
1310,1153,materials,127,35
1311,1153,materials,89,36
1312,1153,materials,29,37
1313,1154,products,1,239
1314,1154,skills,1,3380
1315,1154,materials,8,35
1316,1154,materials,3,37
1317,1154,materials,1,38
1318,1154,materials,1,39
1319,1155,products,1,240
1320,1155,skills,1,3380
1321,1155,materials,4,34
1322,1155,materials,1,35
1323,1155,materials,2,36
1324,1155,materials,3,37
1325,1155,materials,3,38
1326,1156,products,1,241
1327,1156,skills,1,3380
1328,1156,materials,4,34
1329,1156,materials,3,36
1330,1156,materials,8,37
1331,1157,products,1,242
1332,1157,skills,1,3380
1333,1157,materials,3,34
1334,1157,materials,1,35
1335,1157,materials,2,36
1336,1157,materials,10,37
1337,1158,products,1,243
1338,1158,skills,1,3380
1339,1158,materials,2,34
1340,1158,materials,3,35
1341,1158,materials,2,36
1342,1158,materials,12,37
1343,1159,products,1,244
1344,1159,skills,1,3380
1345,1159,materials,2,34
1346,1159,materials,11,36
1347,1159,materials,1,37
1348,1159,materials,1,39
1349,1160,products,1,245
1350,1160,skills,1,3380
1351,1160,materials,2,34
1352,1160,materials,6,35
1353,1160,materials,4,36
1354,1160,materials,2,37
1355,1160,materials,2,38
1356,1160,materials,1,39
1357,1161,products,1,246
1358,1161,skills,1,3380
1359,1161,materials,4,35
1360,1161,materials,3,37
1361,1161,materials,3,38
1362,1161,materials,1,39
1363,1162,products,1,247
1364,1162,skills,1,3380
1365,1162,materials,27,34
1366,1162,materials,13,36
1367,1162,materials,3,37
1368,1162,materials,19,38
1369,1162,materials,2,39
1370,1162,materials,2,40
1371,1163,products,1,248
1372,1163,skills,1,3380
1373,1163,materials,2,40
1374,1163,materials,59,36
1375,1163,materials,3,37
1376,1163,materials,3,38
1377,1164,products,1,249
1378,1164,skills,1,3380
1379,1164,materials,1,40
1380,1164,materials,2,35
1381,1164,materials,62,36
1382,1165,products,1,250
1383,1165,skills,1,3380
1384,1165,materials,1,40
1385,1165,materials,4,35
1386,1165,materials,33,36
1387,1165,materials,27,37
1388,1166,products,1,251
1389,1166,skills,1,3380
1390,1166,materials,1,40
1391,1166,materials,8,35
1392,1166,materials,3,36
1393,1166,materials,53,37
1394,1166,materials,1,38
1395,1167,products,1,252
1396,1167,skills,1,3380
1397,1167,materials,2,40
1398,1167,materials,40,34
1399,1167,materials,12,36
1400,1167,materials,18,38
1401,1168,products,1,253
1402,1168,skills,1,3380
1403,1168,materials,3,35
1404,1168,materials,46,36
1405,1168,materials,3,37
1406,1168,materials,1,38
1407,1168,materials,4,39
1408,1168,materials,3,40
1409,1169,products,1,254
1410,1169,skills,1,3380
1411,1169,materials,4,40
1412,1169,materials,36,34
1413,1169,materials,18,36
1414,1169,materials,1,38
1415,1169,materials,3,39
1416,1170,products,1,255
1417,1170,skills,1,3380
1418,1170,materials,13,34
1419,1170,materials,6,35
1420,1170,materials,6,36
1421,1170,materials,47,37
1422,1170,materials,17,38
1423,1170,materials,9,39
1424,1170,materials,37,40
1425,1171,products,1,256
1426,1171,skills,1,3380
1427,1171,materials,24,40
1428,1171,materials,87,36
1429,1171,materials,3,37
1430,1171,materials,1,38
1431,1171,materials,9,39
1432,1172,products,1,257
1433,1172,skills,1,3380
1434,1172,materials,9,35
1435,1172,materials,110,36
1436,1172,materials,4,37
1437,1172,materials,4,38
1438,1172,materials,2,39
1439,1172,materials,12,40
1440,1173,products,1,258
1441,1173,skills,1,3380
1442,1173,materials,57,35
1443,1173,materials,54,36
1444,1173,materials,3,37
1445,1173,materials,3,38
1446,1173,materials,3,39
1447,1173,materials,16,40
1448,1174,products,1,259
1449,1174,skills,1,3380
1450,1174,materials,19,40
1451,1174,materials,104,35
1452,1174,materials,2,37
1453,1174,materials,3,38
1454,1174,materials,4,39
1455,1175,products,1,260
1456,1175,skills,1,3380
1457,1175,materials,2,35
1458,1175,materials,67,36
1459,1175,materials,20,37
1460,1175,materials,4,38
1461,1175,materials,17,39
1462,1175,materials,29,40
1463,1176,products,1,261
1464,1176,skills,1,3380
1465,1176,materials,51,35
1466,1176,materials,2,36
1467,1176,materials,3,37
1468,1176,materials,20,38
1469,1176,materials,7,39
1470,1176,materials,44,40
1471,1177,products,1,262
1472,1177,skills,1,3380
1473,1177,materials,36,35
1474,1177,materials,4,36
1475,1177,materials,24,37
1476,1177,materials,3,38
1477,1177,materials,14,39
1478,1177,materials,50,40
1479,1178,products,10,263
1480,1178,skills,1,3380
1481,1178,materials,173,34
1482,1178,materials,42,35
1483,1178,materials,13,36
1484,1179,products,10,264
1485,1179,skills,1,3380
1486,1179,materials,500,34
1487,1179,materials,40,35
1488,1179,materials,19,36
1489,1179,materials,7,37
1490,1184,products,1,1183
1491,1184,skills,5,3380
1492,1184,skills,1,11442
1493,1184,skills,1,11443
1494,1184,materials,1,11399
1495,1184,materials,1,523
1496,1184,materials,1,11475
1497,1184,materials,1,11539
1498,1184,materials,3,9848
1499,1186,products,1,1185
1500,1186,skills,1,3380
1501,1186,materials,684,34
1502,1186,materials,427,35
1503,1186,materials,153,36
1504,1186,materials,2,37
1505,1186,materials,2,38
1506,1191,products,1,1190
1507,1191,skills,5,3380
1508,1191,skills,1,11433
1509,1191,skills,1,11455
1510,1191,materials,5,11399
1511,1191,materials,8,11554
1512,1191,materials,15,9838
1513,1191,materials,1,529
1514,1191,materials,5,11539
1515,1191,materials,1,11482
1516,1196,products,1,1195
1517,1196,skills,1,3380
1518,1196,materials,2,40
1519,1196,materials,763,34
1520,1196,materials,321,35
1521,1196,materials,412,36
1522,1204,products,1,1197
1523,1204,skills,1,3380
1524,1204,materials,666,34
1525,1204,materials,502,35
1526,1204,materials,1,36
1527,1204,materials,1,37
1528,1205,products,1,1198
1529,1205,skills,5,3380
1530,1205,skills,1,11442
1531,1205,skills,1,11443
1532,1205,materials,1,11399
1533,1205,materials,1,1197
1534,1205,materials,1,11475
1535,1205,materials,1,11543
1536,1205,materials,1,11544
1537,1205,materials,3,11545
1538,1208,products,1,1182
1539,1208,skills,1,3380
1540,1208,materials,596,34
1541,1208,materials,16,35
1542,1208,materials,3,36
1543,1208,materials,14,37
1544,1210,products,1,580
1545,1210,skills,1,3380
1546,1210,materials,538,34
1547,1210,materials,52,35
1548,1210,materials,298,36
1549,1210,materials,9,37
1550,1210,materials,4,38
1551,1210,materials,4,39
1552,1210,materials,6,40
1553,1212,products,1,581
1554,1212,skills,1,3380
1555,1212,materials,13889,34
1556,1214,products,1,1201
1557,1214,skills,1,3380
1558,1214,materials,5947,34
1559,1214,materials,729,35
1560,1214,materials,47,37
1561,1214,materials,27,38
1562,1214,materials,18,39
1563,1216,products,100,269
1564,1216,skills,1,3380
1565,1216,materials,150,34
1566,1216,materials,18,35
1567,1216,materials,12,36
1568,1217,materials,11,34
1569,1217,materials,2,36
1570,1217,materials,11,37
1571,1217,products,10,270
1572,1218,products,1,1202
1573,1218,skills,1,3380
1574,1218,materials,2,40
1575,1218,materials,56,34
1576,1218,materials,2,37
1577,1218,materials,9,38
1578,1220,products,100,266
1579,1220,skills,1,3380
1580,1220,materials,31,34
1581,1220,materials,26,35
1582,1221,products,100,267
1583,1221,skills,1,3380
1584,1221,materials,4,40
1585,1221,materials,1876,34
1586,1221,materials,12,39
1587,1237,products,1,1236
1588,1237,skills,5,3380
1589,1237,skills,1,11442
1590,1237,skills,1,11529
1591,1237,materials,1,11399
1592,1237,materials,3,3689
1593,1237,materials,5,11530
1594,1237,materials,1,11475
1595,1237,materials,1,1244
1596,1245,products,1,1244
1597,1245,skills,1,3380
1598,1245,materials,234,34
1599,1245,materials,3413,35
1600,1247,products,1,1246
1601,1247,skills,1,3380
1602,1247,materials,507,34
1603,1247,materials,51,35
1604,1247,materials,73,36
1605,1247,materials,7,37
1606,1249,products,1,1248
1607,1249,skills,5,3380
1608,1249,skills,1,11433
1609,1249,skills,1,11455
1610,1249,materials,1,11399
1611,1249,materials,5,11554
1612,1249,materials,5,9838
1613,1249,materials,1,11539
1614,1249,materials,1,11482
1615,1249,materials,1,1246
1616,1255,products,1,1254
1617,1255,skills,1,3380
1618,1255,materials,231,34
1619,1255,materials,307,35
1620,1255,materials,18,36
1621,1255,materials,9,37
1622,1257,products,1,1256
1623,1257,skills,5,3380
1624,1257,skills,1,11443
1625,1257,skills,1,11455
1626,1257,materials,1,1254
1627,1257,materials,1,11399
1628,1257,materials,5,11554
1629,1257,materials,5,9838
1630,1257,materials,1,11539
1631,1257,materials,1,11482
1632,1265,products,1,1264
1633,1265,skills,1,3380
1634,1265,materials,666,34
1635,1265,materials,502,35
1636,1265,materials,1,36
1637,1265,materials,1,37
1638,1267,products,1,1266
1639,1267,skills,5,3380
1640,1267,skills,1,11442
1641,1267,skills,1,11443
1642,1267,materials,1,11399
1643,1267,materials,1,1264
1644,1267,materials,1,11475
1645,1267,materials,3,11542
1646,1267,materials,3,11543
1647,1275,products,1,1274
1648,1275,skills,1,3380
1649,1275,materials,666,34
1650,1275,materials,502,35
1651,1275,materials,1,36
1652,1275,materials,1,37
1653,1277,products,1,1276
1654,1277,skills,5,3380
1655,1277,skills,1,11442
1656,1277,skills,1,11443
1657,1277,materials,1,11399
1658,1277,materials,1,11475
1659,1277,materials,3,11543
1660,1277,materials,3,11544
1661,1277,materials,1,1274
1662,1285,products,1,1284
1663,1285,skills,1,3380
1664,1285,materials,666,34
1665,1285,materials,502,35
1666,1285,materials,1,36
1667,1285,materials,1,37
1668,1287,products,1,1286
1669,1287,skills,5,3380
1670,1287,skills,1,11442
1671,1287,skills,1,11443
1672,1287,materials,1,1284
1673,1287,materials,1,11399
1674,1287,materials,1,11475
1675,1287,materials,1,11542
1676,1287,materials,1,11545
1677,1287,materials,3,11544
1678,1295,products,1,1294
1679,1295,skills,1,3380
1680,1295,materials,666,34
1681,1295,materials,502,35
1682,1295,materials,1,36
1683,1295,materials,1,37
1684,1297,products,1,1296
1685,1297,skills,5,3380
1686,1297,skills,1,11442
1687,1297,skills,1,11443
1688,1297,materials,1,11399
1689,1297,materials,1,1294
1690,1297,materials,1,11475
1691,1297,materials,3,11542
1692,1297,materials,3,11545
1693,1305,products,1,1304
1694,1305,skills,1,3380
1695,1305,materials,896,34
1696,1305,materials,698,35
1697,1305,materials,29,36
1698,1307,products,1,1306
1699,1307,skills,5,3380
1700,1307,skills,1,11442
1701,1307,skills,1,11443
1702,1307,materials,1,11399
1703,1307,materials,1,11544
1704,1307,materials,1,11475
1705,1307,materials,1,11542
1706,1307,materials,1,11543
1707,1307,materials,1,1304
1708,1307,materials,1,11545
1709,1318,products,1,1317
1710,1318,skills,1,3380
1711,1318,materials,10,37
1712,1318,materials,1,38
1713,1320,products,1,1319
1714,1320,skills,5,3380
1715,1320,skills,1,11442
1716,1320,skills,1,11529
1717,1320,materials,1,1317
1718,1320,materials,1,11399
1719,1320,materials,1,11538
1720,1320,materials,1,11475
1721,1320,materials,8,3828
1722,1320,materials,1,11545
1723,1334,products,1,1333
1724,1334,skills,1,3380
1725,1334,materials,6944,34
1726,1336,products,1,1335
1727,1336,skills,5,3380
1728,1336,skills,1,11442
1729,1336,skills,1,11529
1730,1336,materials,1,11475
1731,1336,materials,8,3828
1732,1336,materials,1,1333
1733,1336,materials,1,11399
1734,1354,products,1,1353
1735,1354,skills,1,3380
1736,1354,materials,516,34
1737,1354,materials,67,35
1738,1354,materials,2,36
1739,1354,materials,73,37
1740,1356,products,1,1355
1741,1356,skills,5,3380
1742,1356,skills,1,11433
1743,1356,skills,1,11455
1744,1356,materials,1,11399
1745,1356,materials,1,1353
1746,1356,materials,3,11554
1747,1356,materials,3,9838
1748,1356,materials,5,11539
1749,1356,materials,1,11482
1750,1404,products,1,1403
1751,1404,skills,1,3380
1752,1404,materials,1786,34
1753,1404,materials,304,35
1754,1404,materials,1,36
1755,1406,products,1,1405
1756,1406,skills,5,3380
1757,1406,skills,1,11442
1758,1406,skills,1,11529
1759,1406,materials,1,11399
1760,1406,materials,5,3689
1761,1406,materials,3,11530
1762,1406,materials,1,11475
1763,1406,materials,1,1403
1764,1423,products,1,1422
1765,1423,skills,5,3380
1766,1423,skills,1,11443
1767,1423,skills,1,11455
1768,1423,materials,1,11399
1769,1423,materials,1,11554
1770,1423,materials,8,9838
1771,1423,materials,1,11539
1772,1423,materials,1,11482
1773,1423,materials,1,2331
1774,1437,products,1,1436
1775,1437,skills,5,3380
1776,1437,skills,1,11448
1777,1437,skills,1,11453
